FireMask,elevation,th,vs,tmmn,tmmx,sph,pr,pdsi,NDVI,population,erc,PrevFireMask
0.0,1767.0,235.9874420166016,6.793209552764893,279.6602783203125,302.2336730957031,0.0029509281739592,0.0,-2.4394423961639404,2469.0,0.1983241140842437,102.84522247314452,0.0
0.0,1737.0,235.9635162353516,6.820573806762695,279.6744384765625,302.3329772949219,0.0029572590719908,0.0,-2.4522013664245605,2562.0,0.3644242882728576,102.7852020263672,0.0
0.0,1715.0,235.9398498535156,6.848805904388428,279.6887512207031,302.4330749511719,0.0029638074338436,0.0,-2.4670891761779785,2547.0,0.4432777166366577,102.7239227294922,0.0
0.0,1702.0,235.9166717529297,6.877821922302246,279.7027893066406,302.5328063964844,0.0029704882763326,0.0,-2.482297897338867,2506.0,0.1562077701091766,102.66165161132812,0.0
0.0,1690.0,235.89419555664065,6.907537937164307,279.7161865234375,302.6309509277344,0.0029772173147648,0.0,-2.4959278106689453,2599.0,0.116758644580841,102.59864807128906,0.0
0.0,1680.0,235.8726348876953,6.937869071960449,279.728515625,302.726318359375,0.0029839095659554,0.0,-2.506584882736206,2599.0,0.1007284671068191,102.53518676757812,0.0
0.0,1660.0,235.8521881103516,6.96873140335083,279.7393798828125,302.8177185058594,0.0029904807452112,0.0,-2.516756057739258,2380.0,0.082372210919857,102.4715347290039,0.0
0.0,1651.0,235.8330993652344,7.0000410079956055,279.7484130859375,302.9039611816406,0.0029968456365168,0.0,-2.5295958518981934,2406.0,0.0689550191164016,102.407958984375,0.0
0.0,1635.0,235.8155517578125,7.031713962554932,279.75518798828125,302.9838256835937,0.003002919955179,0.0,-2.5482585430145264,2267.0,0.0527393594384193,102.34471893310548,0.0
0.0,1613.0,235.79977416992188,7.063665390014648,279.75927734375,303.0561218261719,0.0030086189508438,0.0,-2.5761685371398926,2199.0,0.058775819838047,102.28209686279295,0.0
0.0,1648.0,235.78598022460935,7.09581184387207,279.7603454589844,303.11968994140625,0.0030138578731566,0.0,-2.613194942474365,2070.0,0.0496959909796714,102.22034454345705,0.0
0.0,1625.0,235.77410888671875,7.128683090209961,279.75787353515625,303.1777648925781,0.0030189123935997,0.0,-2.654385089874268,2064.0,0.4810710549354553,102.1569595336914,0.0
0.0,1627.0,235.7636260986328,7.163474082946777,279.751708984375,303.2392272949219,0.0030244854278862,0.0,-2.694627285003662,2133.0,0.7670148611068726,102.08658599853516,0.0
0.0,1586.0,235.75439453125,7.200010776519775,279.7423095703125,303.30340576171875,0.0030305131804198,0.0,-2.728832006454468,2200.0,0.7670149207115173,102.0101089477539,0.0
0.0,1546.0,235.746337890625,7.238069534301758,279.73016357421875,303.3692626953125,0.0030369022861123,0.0,-2.757568597793579,2157.0,0.7670148611068726,101.9286651611328,0.0
0.0,1534.0,235.73936462402344,7.277426242828369,279.7157592773437,303.4358215332031,0.0030435605440288,0.0,-2.783509969711304,2157.0,0.7670149803161621,101.84339141845705,0.0
0.0,1507.0,235.7333831787109,7.317858219146728,279.6995544433594,303.5020446777344,0.003050394821912,0.0,-2.806448221206665,2114.0,0.7670148611068726,101.75540161132812,0.0
0.0,1482.0,235.72830200195312,7.35914134979248,279.6820678710937,303.5669250488281,0.0030573124531656,0.0,-2.8261749744415283,2418.0,0.7670149207115173,101.66584014892578,0.0
0.0,1468.0,235.72401428222656,7.401051998138428,279.6637268066406,303.62945556640625,0.0030642205383628,0.0,-2.8422234058380127,2678.0,0.7670148611068726,101.57582092285156,0.0
0.0,1455.0,235.72044372558597,7.443366527557373,279.64508056640625,303.6886291503906,0.0030710268765687,0.0,-2.8531758785247803,2609.0,0.7670148611068726,101.48648834228516,0.0
0.0,1424.0,235.71749877929688,7.485861301422119,279.62652587890625,303.743408203125,0.0030776381026953,0.0,-2.860668420791626,2327.0,0.8106295466423035,101.39895629882812,0.0
0.0,1386.0,235.715087890625,7.528313159942627,279.608642578125,303.7928161621094,0.0030839617829769,0.0,-2.866901159286499,2561.0,1.4013041257858276,101.31436157226562,0.0
0.0,1368.0,235.71311950683597,7.570498466491699,279.591796875,303.8358154296875,0.0030899050179868,0.0,-2.8740742206573486,3503.0,4.427529335021973,101.23383331298828,0.0
