FireMask,elevation,th,vs,tmmn,tmmx,sph,pr,pdsi,NDVI,population,erc,PrevFireMask
0.0,122.0,75.82451629638672,6.396055221557617,269.0406494140625,278.5258178710937,0.0014393528690561,0.0,1.900895595550537,7220.0,7.064864635467529,29.064105987548828,0.0
0.0,124.0,75.73806762695312,6.381991863250732,269.03662109375,278.52642822265625,0.0014418675564229,0.0,1.9625152349472048,7111.0,7.064864635467529,29.025962829589844,0.0
0.0,120.0,75.6474609375,6.367720127105713,269.0328063964844,278.5271301269531,0.0014443817781284,0.0,2.0258865356445312,7261.0,7.064864635467529,28.98672866821289,0.0
0.0,124.0,75.55363464355469,6.353368759155273,269.0292358398437,278.5279235839844,0.0014469136949628,0.0,2.079737424850464,5510.0,7.064865112304688,28.94658088684082,0.0
0.0,109.0,75.45752716064453,6.339066028594971,269.0259704589844,278.5287475585937,0.001449481351301,0.0,2.1201772689819336,5026.0,6.017630577087402,28.90569877624512,0.0
0.0,84.0,75.36009216308594,6.324940204620361,269.0229797363281,278.5296325683594,0.0014521029079332,0.0,2.1568098068237305,4373.0,5.539238929748535,28.864259719848636,0.0
0.0,79.0,75.26227569580078,6.311119079589844,269.02032470703125,278.53057861328125,0.0014547965256497,0.0,2.1867012977600098,4373.0,5.312618255615234,28.82244300842285,0.0
0.0,80.0,75.16500091552734,6.297731876373291,269.0180358886719,278.53155517578125,0.0014575802488252,0.0,2.206331968307495,4838.0,2.4289915561676025,28.780424118041992,0.0
0.0,99.0,75.0692367553711,6.284905910491943,269.01611328125,278.5325927734375,0.0014604723546653,0.0,2.2121362686157227,5598.0,4.918135643005371,28.73838233947754,0.0
0.0,104.0,74.97590637207031,6.272770404815674,269.0146179199219,278.5336608886719,0.0014634910039603,0.0,2.1996910572052,6055.0,7.577127456665039,28.69649887084961,0.0
0.0,112.0,74.8859634399414,6.261453151702881,269.0135498046875,278.5347900390625,0.001466654241085,0.0,2.172881364822388,7191.0,7.321885108947754,28.65494728088379,0.0
0.0,113.0,74.80034637451172,6.251082420349121,269.012939453125,278.5359191894531,0.0014699801104143,0.0,2.138887405395508,6900.0,6.613550662994385,28.61390686035156,0.0
0.0,112.0,74.72000122070312,6.241786956787109,269.0127868652344,278.5370788574219,0.0014734868891537,0.0,2.104889392852783,6722.0,10.765039443969728,28.57355690002441,0.0
0.0,116.0,74.6458740234375,6.233694553375244,269.01318359375,278.53826904296875,0.0014771927380934,0.0,2.0780045986175537,6720.0,10.712785720825195,28.534076690673828,0.0
